state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.218,-0.218,-0.241,-0.047,-0.095,6,216
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss6')",4,-0.195,-0.195,-0.238,0.0,-0.055,1,217
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss6')",4,-0.195,-0.195,-0.238,0.0,-0.055,1,218
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.451,-0.451,-0.251,-0.045,-0.159,2,219
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.451,-0.451,-0.251,-0.045,-0.159,2,220
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.501,-0.501,-0.256,-0.045,-0.173,3,221
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.501,-0.501,-0.256,-0.045,-0.173,3,222
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.16,-0.16,-0.236,0.0,-0.045,1,223
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.16,-0.16,-0.236,0.0,-0.045,1,224
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.31,-0.31,-0.259,0.0,-0.087,1,225
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.31,-0.31,-0.259,0.0,-0.087,1,226
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss6')",4,-0.308,-0.308,-0.254,0.0,-0.086,1,227
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss6')",4,-0.308,-0.308,-0.254,0.0,-0.086,1,228
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.309,-0.309,-0.257,-0.098,-0.158,3,229
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.309,-0.309,-0.257,-0.087,-0.149,6,230
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.169,-0.169,-0.232,0.0,-0.047,1,231
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.169,-0.169,-0.232,0.0,-0.047,1,232
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.245,-0.245,-0.258,-0.098,-0.139,2,233
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.245,-0.245,-0.258,-0.098,-0.139,2,234
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.252,-0.089,-0.11,2,235
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.252,-0.089,-0.11,2,236
"('h2', 'h4', 'util0', 'active0', 'rtt1', 'loss2')",3,-0.206,-0.206,-0.231,0.0,-0.058,1,237
"('h4', 'h2', 'util0', 'active0', 'rtt1', 'loss2')",3,-0.206,-0.206,-0.231,0.0,-0.058,1,238
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.163,-0.163,-0.252,-0.053,-0.084,4,239
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.163,-0.163,-0.252,-0.053,-0.084,4,240
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.265,-0.265,-0.233,0.0,-0.074,2,241
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.265,-0.265,-0.233,-0.123,-0.163,5,242
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.148,-0.148,-0.246,0.0,-0.041,1,243
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.148,-0.148,-0.246,0.0,-0.041,2,244
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.171,-0.171,-0.247,0.0,-0.048,1,245
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.171,-0.171,-0.247,0.0,-0.048,1,246
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.208,-0.208,-0.231,-0.044,-0.09,2,247
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.208,-0.208,-0.231,-0.044,-0.09,2,248
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.294,-0.294,-0.249,-0.087,-0.145,6,249
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.294,-0.294,-0.249,-0.149,-0.19,7,250
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.167,-0.167,-0.227,-0.086,-0.109,3,251
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.167,-0.167,-0.227,-0.086,-0.109,3,252
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.243,0.0,-0.049,1,253
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.243,0.0,-0.049,1,254
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.167,-0.167,-0.244,-0.083,-0.107,7,255
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.167,-0.167,-0.244,-0.083,-0.107,7,256
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.273,-0.273,-0.245,-0.042,-0.106,2,257
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.273,-0.273,-0.245,-0.042,-0.106,2,258
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.425,-0.425,-0.255,0.0,-0.119,1,259
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.425,-0.425,-0.255,0.0,-0.119,1,260
"('h1', 'h4', 'util2', 'active1', 'rtt4', 'loss2')",4,-0.215,-0.215,-0.243,0.0,-0.06,1,261
"('h4', 'h1', 'util2', 'active1', 'rtt4', 'loss2')",4,-0.215,-0.215,-0.243,0.0,-0.06,1,262
"('h1', 'h5', 'util1', 'active0', 'rtt3', 'loss3')",4,-0.164,-0.164,-0.249,0.0,-0.046,1,263
"('h5', 'h1', 'util1', 'active0', 'rtt3', 'loss3')",4,-0.164,-0.164,-0.249,0.0,-0.046,1,264
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.245,-0.115,-0.134,3,265
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.245,-0.115,-0.134,3,266
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.187,-0.187,-0.225,0.0,-0.052,1,267
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.187,-0.187,-0.225,0.0,-0.052,1,268
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.159,-0.159,-0.221,0.0,-0.044,1,269
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.159,-0.159,-0.221,0.0,-0.044,1,270
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.346,-0.346,-0.249,0.0,-0.097,1,271
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.346,-0.346,-0.249,0.0,-0.097,1,272
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.207,-0.207,-0.243,-0.078,-0.114,4,273
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.207,-0.207,-0.243,0.0,-0.058,3,274
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.358,-0.358,-0.229,0.0,-0.1,5,275
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.358,-0.358,-0.229,0.0,-0.1,5,276
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.327,-0.327,-0.254,0.0,-0.091,1,277
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.327,-0.327,-0.254,0.0,-0.091,1,278
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.176,-0.176,-0.226,-0.046,-0.082,2,279
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.176,-0.176,-0.226,-0.046,-0.082,2,280
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.346,-0.346,-0.259,0.0,-0.097,1,281
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.346,-0.346,-0.259,0.0,-0.097,1,282
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.308,-0.308,-0.247,-0.134,-0.183,4,283
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.308,-0.308,-0.247,-0.134,-0.183,4,284
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss6')",4,-0.143,-0.143,-0.252,0.0,-0.04,1,285
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss6')",4,-0.143,-0.143,-0.252,0.0,-0.04,1,286
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.145,-0.145,-0.221,0.0,-0.041,1,287
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.145,-0.145,-0.221,0.0,-0.041,1,288
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.146,-0.146,-0.217,-0.09,-0.106,4,289
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.146,-0.146,-0.217,-0.09,-0.106,4,290
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.182,-0.182,-0.248,-0.05,-0.087,3,291
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.182,-0.182,-0.248,-0.05,-0.087,3,292
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.244,0.0,-0.049,2,293
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.244,0.0,-0.049,2,294
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.244,-0.244,-0.247,0.0,-0.068,2,295
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.244,-0.244,-0.247,-0.041,-0.098,3,296
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.239,-0.239,-0.218,-0.093,-0.134,2,297
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.239,-0.239,-0.218,-0.093,-0.134,2,298
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.241,0.0,-0.056,1,299
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.241,0.0,-0.056,1,300
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.166,-0.166,-0.242,-0.085,-0.108,6,301
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.166,-0.166,-0.242,-0.085,-0.108,6,302
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.348,-0.348,-0.226,-0.045,-0.13,3,303
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.348,-0.348,-0.226,-0.045,-0.13,3,304
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.223,-0.1,-0.121,7,305
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.223,-0.1,-0.121,7,306
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.199,-0.199,-0.239,-0.078,-0.112,5,307
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.199,-0.199,-0.239,-0.078,-0.112,5,308
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.237,-0.08,-0.107,7,309
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.237,-0.08,-0.107,7,310
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.22,0.0,-0.049,3,311
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.22,0.0,-0.049,3,312
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.184,-0.184,-0.236,-0.108,-0.129,8,313
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.184,-0.184,-0.236,-0.108,-0.129,8,314
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.196,-0.196,-0.235,-0.047,-0.089,3,315
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.196,-0.196,-0.235,-0.047,-0.089,3,316
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.217,-0.095,-0.118,7,317
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.217,-0.095,-0.118,8,318
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.166,-0.166,-0.232,-0.092,-0.113,6,319
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.166,-0.166,-0.232,-0.145,-0.151,7,320
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.209,-0.209,-0.233,-0.044,-0.09,6,321
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.209,-0.209,-0.233,-0.044,-0.09,6,322
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.173,-0.173,-0.228,0.0,-0.048,3,323
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.173,-0.173,-0.228,0.0,-0.048,3,324
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.161,-0.161,-0.224,0.0,-0.045,3,325
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.161,-0.161,-0.224,0.0,-0.045,3,326
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.18,-0.18,-0.23,0.0,-0.05,1,327
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.18,-0.18,-0.23,0.0,-0.05,1,328
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.165,-0.165,-0.221,-0.183,-0.178,5,329
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.165,-0.165,-0.221,-0.183,-0.178,5,330
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.215,-0.041,-0.08,2,331
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.215,-0.041,-0.08,2,332
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.156,-0.156,-0.226,0.0,-0.044,3,333
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.156,-0.156,-0.226,0.0,-0.044,3,334
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.213,-0.074,-0.104,3,335
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.213,0.0,-0.051,2,336
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.182,-0.182,-0.223,-0.048,-0.085,3,337
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.182,-0.182,-0.223,-0.048,-0.085,3,338
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.145,-0.145,-0.209,-0.165,-0.159,8,339
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.145,-0.145,-0.209,-0.165,-0.159,9,340
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.218,-0.107,-0.124,9,341
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.218,-0.107,-0.124,9,342
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.212,-0.212,-0.222,0.0,-0.059,1,343
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.212,-0.212,-0.222,0.0,-0.059,1,344
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.168,-0.168,-0.219,-0.085,-0.109,4,345
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.168,-0.168,-0.219,-0.085,-0.109,4,346
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.169,-0.169,-0.215,-0.113,-0.129,7,347
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.169,-0.169,-0.215,-0.151,-0.156,8,348
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.212,-0.164,-0.166,7,349
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.212,-0.164,-0.166,7,350
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.207,0.0,-0.049,1,351
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.207,0.0,-0.049,1,352
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.205,-0.106,-0.124,6,353
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.205,-0.106,-0.124,6,354
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.178,-0.178,-0.203,0.0,-0.05,1,355
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.178,-0.178,-0.203,0.0,-0.05,1,356
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.164,-0.164,-0.216,0.0,-0.046,2,357
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.164,-0.164,-0.216,0.0,-0.046,2,358
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.174,-0.174,-0.21,-0.114,-0.131,7,359
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.174,-0.174,-0.21,-0.058,-0.09,5,360
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.213,-0.094,-0.117,5,361
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.213,-0.094,-0.117,5,362
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.207,-0.124,-0.137,10,363
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.207,-0.124,-0.137,10,364
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.22,-0.22,-0.214,0.0,-0.062,2,365
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.22,-0.22,-0.214,0.0,-0.062,2,366
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.17,-0.17,-0.201,-0.083,-0.107,3,367
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.17,-0.17,-0.201,-0.083,-0.107,3,368
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.205,0.0,-0.046,5,369
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.205,0.0,-0.046,5,370
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.2,-0.118,-0.136,8,371
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.2,-0.118,-0.136,9,372
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.195,-0.195,-0.204,-0.158,-0.168,4,373
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.195,-0.195,-0.204,-0.098,-0.125,3,374
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.299,-0.299,-0.219,-0.106,-0.16,9,375
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.299,-0.299,-0.219,-0.106,-0.16,9,376
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.329,-0.329,-0.212,0.0,-0.092,2,377
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.329,-0.329,-0.212,0.0,-0.092,2,378
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.159,-0.159,-0.198,0.0,-0.044,2,379
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.159,-0.159,-0.198,0.0,-0.044,2,380
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.168,-0.168,-0.196,-0.109,-0.125,6,381
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.168,-0.168,-0.196,-0.109,-0.125,6,382
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.155,-0.155,-0.193,-0.124,-0.133,7,383
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.155,-0.155,-0.193,-0.124,-0.133,7,384
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.164,-0.164,-0.192,0.0,-0.046,2,385
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.164,-0.164,-0.192,0.0,-0.046,2,386
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.306,-0.306,-0.224,0.0,-0.086,1,387
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.306,-0.306,-0.224,0.0,-0.086,1,388
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.316,-0.316,-0.218,-0.145,-0.193,8,389
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.316,-0.316,-0.218,-0.19,-0.225,9,390
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss6')",4,-0.176,-0.176,-0.221,0.0,-0.049,1,391
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss6')",4,-0.176,-0.176,-0.221,0.0,-0.049,1,392
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.219,-0.107,-0.127,10,393
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.219,-0.107,-0.127,10,394
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.154,-0.154,-0.214,0.0,-0.043,1,395
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.154,-0.154,-0.214,0.0,-0.043,1,396
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.165,-0.165,-0.215,-0.084,-0.106,6,397
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.165,-0.165,-0.215,-0.084,-0.106,6,398
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.158,-0.158,-0.211,-0.193,-0.183,9,399
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.158,-0.158,-0.211,-0.225,-0.206,10,400
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.258,-0.258,-0.196,-0.125,-0.163,7,401
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.258,-0.258,-0.196,-0.125,-0.163,7,402
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.208,-0.112,-0.128,8,403
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.208,-0.112,-0.128,8,404
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.194,-0.049,-0.084,4,405
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.174,-0.174,-0.194,-0.049,-0.084,4,406
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.156,-0.156,-0.212,0.0,-0.044,1,407
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.156,-0.156,-0.212,0.0,-0.044,1,408
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",4,-0.19,-0.19,-0.21,0.0,-0.053,1,409
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss2')",4,-0.19,-0.19,-0.21,0.0,-0.053,1,410
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.208,-0.117,-0.133,6,411
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.208,-0.117,-0.133,6,412
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.169,-0.169,-0.206,0.0,-0.047,1,413
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.169,-0.169,-0.206,0.0,-0.047,1,414
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.193,-0.094,-0.115,4,415
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.193,-0.094,-0.115,4,416
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.134,-0.134,-0.189,0.0,-0.038,2,417
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.134,-0.134,-0.189,0.0,-0.038,2,418
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.154,-0.154,-0.203,-0.129,-0.136,9,419
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.154,-0.154,-0.203,-0.129,-0.136,9,420
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.195,-0.195,-0.208,0.0,-0.055,2,421
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.195,-0.195,-0.208,0.0,-0.055,2,422
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.162,-0.162,-0.188,-0.137,-0.144,2,423
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.162,-0.162,-0.188,-0.137,-0.144,3,424
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.16,-0.16,-0.2,-0.166,-0.164,9,425
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.16,-0.16,-0.2,-0.166,-0.164,9,426
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.16,-0.16,-0.186,-0.097,-0.115,5,427
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.16,-0.16,-0.186,-0.097,-0.115,4,428
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.163,-0.163,-0.198,-0.136,-0.144,10,429
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.163,-0.163,-0.198,-0.136,-0.144,10,430
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.164,-0.164,-0.205,-0.089,-0.11,6,431
